2026-05-16	dev/sprint-d-arbitrary-data-fakes	fix(b2d): B2dAdminPanel MRR — fin del ramp lineal sintético
2026-05-16	dev/sprint-c-life-critical-fakes	feat(refuges): MountainRefuges con catálogo CONAF real + Haversine
2026-05-15	dev/resilience-dashboard-e2e-wire	feat(observability): cablear ResilienceHealthDashboard end-to-end (5 tests)
2026-05-15	dev/codex-fixes-plus-fakes	fix(audit): producir lo pendiente — DIAT WebAuthn + MP HMAC manifest + DTE wire MP IPN
2026-05-15	dev/security-audit-fixes	test(regulatory): privacyRegimeRegistry — esperar 11 regímenes (no 8)
2026-05-15	dev/stabilize-ci-workflows	fix(rules): isSupervisorOfTenant ya no exige rol global supervisor cuando hay claim por-tenant
2026-05-15	dev/test-stabilization-2026-05-15	fix(tests): declarar requiredIf en el cast local de REQUIRED_PROD
2026-05-15	dev/consolidated-todo-2026-05-15	docs(todo): consolidar TODO.md como fuente ÚNICA de verdad — audit profundo 2026-05-15
2026-05-15	dev/codex-fixes-pr250	fix(audit): atender 3 hallazgos Codex P2 del PR #250 (AI streaming wire)
2026-05-15	dev/codex-fixes-audit-pendings	fix(audit): atender 7 hallazgos Codex de los PRs #263/#264/#266 + TS fix #248
2026-05-15	dev/audit-pendings-real	fix(erp): reemplazar setTimeout+success simulado con adapter HONESTO multi-modo
2026-05-15	dev/wire-ui-lote-final	feat(wire-ui): 5 componentes para servicios sin UI — leadership/CPHS/engineeringControls/clientReporting/privacy
2026-05-15	dev/site-book-crdt	feat(siteBook): adapter Firestore integra CRDT drafts (6 tests nuevos) (#256)
2026-05-15	dev/ai-response-card-streaming	feat(ai): wire streaming tokens del SLM al <ResilientAiAssistantPanel /> (#255)
2026-05-15	dev/kek-rotation-panel-ui	feat(settings): mount <KekRotationPanel /> en Security tab (#254)
2026-05-15	dev/report-quick-wins	feat(infra): audit quick wins — lint real + Firestore session store + Firestore rate limit store
2026-05-15	dev/fix-main-typecheck-47-errors	fix(types): elimina los 47 errores TS pre-existentes que rompían CI
2026-05-15	dev/make-fake-premium-pages-real	fix(typecheck): alinear WearablesIntegration + SecurityShield al shape REAL del adapter
2026-05-14	dev/cqrs-real-implementation	feat(cqrs): CQRS real productivo — Event Store + Incident aggregate + read model (51 tests)
2026-05-14	dev/jsa-engine	feat(jsa): Job Safety Analysis (AST) engine + ISO 45001 hierarchy (23 tests)
2026-05-14	dev/critical-work-permits	feat(workPermits): validadores profundos izaje/excavación/LOTO (36 tests)
2026-05-14	dev/webxr-ar-foundation	feat(ar): WebXR foundation — capabilities + hit-test stability + Quick Look (45 tests)
2026-05-14	dev/site-book-crdt-adapter	feat(siteBook): adapter Firestore integra CRDT drafts (6 tests nuevos)
2026-05-14	dev/panel-streaming-wire	feat(ai): wire streaming tokens del SLM al <ResilientAiAssistantPanel />
2026-05-14	dev/settings-kek-mount	feat(settings): mount <KekRotationPanel /> en Security tab
2026-05-14	dev/maintenance-health-mount	feat(maintenance): mount resilience health alert cron en /api/maintenance
2026-05-14	dev/sw-models-cache-e2e	test(e2e): Service Worker /models/* runtime cache (3 specs × 2 projects)
2026-05-14	dev/resilience-health-alert-cron	feat(observability): resilience health alert cron + FCM (11 tests)
2026-05-14	feat/parallel-stream-encrypted-queue	feat(slm): encrypted offline queue migration
2026-05-14	feat/parallel-stream-slm-shell	feat(slm): in-app downloader UX completo
2026-05-14	feat/parallel-stream-signing	feat(mobile): scripts + runbook + CI check para signing assetlinks/AASA
2026-05-14	feat/parallel-stream-reconciliation-fcm	feat(slm): auto-trigger reconciliation on online/FCM + status toast
2026-05-13	dev/sprint-53-s53-form-adv	feat(formBuilderAdvanced): §263-268 motor avanzado de form fields (Sprint 53)
2026-05-13	dev/sprint-53-s53-route	feat(routeScoring): §70-73 critical route scoring + driver-route matcher (Sprint 53)
2026-05-13	dev/sprint-53-s53-replay	feat(eventReplay): §147-152 event replay sourcing audit tool (Sprint 53)
2026-05-13	dev/sprint-53-s53-roi-sim	feat(roiScenario): §175 extendido — ROI scenario simulator multi-escenario (Sprint 53)
2026-05-13	dev/sprint-53-s53-portfolio	feat(portfolioLessons): §120-132 transfer engine cross-portfolio (Sprint 53)
2026-05-13	dev/sprint-53-s53-raci	feat(raciMatrix): §50-58 RACI matrix engine — validación + detección overload (Sprint 53)
2026-05-13	dev/sprint-52-s52-contingency	feat(contingencySimulation): §241-242 scenario builder + tabletop engine (Sprint 52)
2026-05-13	dev/sprint-52-s52-control-compare	feat(controlComparator): §193 A/B comparator + §306 failure library enhanced (Sprint 52)
2026-05-13	dev/sprint-52-s52-vendor	feat(vendorOnboarding): §35-48 vendor portal — company-level flow + accreditation observations (Sprint 52)
2026-05-13	dev/sprint-52-s52-role-onb	feat(roleOnboarding): §164-170 onboarding por rol con tracks dirigidos (Sprint 52)
2026-05-13	dev/sprint-51-s51-i18n	feat(i18n): batch 8 — 12 pages (D.13.c)
2026-05-13	dev/sprint-51-s51-cost-roi	feat(financialAnalytics): §175-179 ROI + EPP budget + PO suggester (Sprint 51)
2026-05-13	dev/sprint-51-s51-monthly-report	feat(reporting): §117-118 monthly client report builder + reputational alert engine (Sprint 51)
2026-05-13	dev/sprint-51-s51-admin-burden	feat(adminBurden): Sprint 51 §259-260 tracker carga administrativa + auto-admin
2026-05-13	dev/sprint-51-s51-ai-off	feat(ai-toggle): §161-163 AI-off mode + drift detector (Sprint 51)
2026-05-13	dev/sprint-50-s50-h3-stripe	feat(billing): E.5 P2 H3 Stripe pre-flight checks (Sprint 50)
2026-05-13	dev/sprint-50-s50-h1-dwg	feat(cad): E.5 P2 H1 — DWG document validator pre-upload (Sprint 50)
2026-05-13	dev/sprint-50-s50-h27-geofence	feat(geofence): E.5 P2 H27 permission UX decision engine (Sprint 50)
2026-05-13	dev/sprint-50-s50-h5-sii	feat(sii): E.5 P2 H5 SII pre-flight checks (Sprint 50)
2026-05-13	dev/sprint-48-s48-e2-r3f	feat(testing): E.2 @react-three/test-renderer migracion (Sprint 48)
2026-05-13	dev/sprint-49-s49-h19-any	fix(types): E.5 P2 H19 cleanup — reduce \`as any\` casts (Sprint 49)
2026-05-13	dev/sprint-49-s49-d8a-suseso	test(suseso): add 15 route tests for D.8.a admin-gated endpoints
2026-05-13	dev/sprint-49-s49-d8b-dte	feat(dte): D.8.b DTE auto-issue + queue + billing wire (Sprint 49)
2026-05-13	dev/sprint-49-s49-pdca-karin	feat(sprint-k): §195-213 — PDCA + NC + Ley Karin + Retaliation (Sprint 49)
2026-05-13	dev/sprint-48-s48-i18n	feat(i18n): batch 7 — NormativeDetail completion (D.13.c)
2026-05-13	dev/sprint-48-s48-e4-jur	feat(regulatory): E.4 — 6 jurisdicciones nuevas + 8 privacy regimes (Sprint 48)
2026-05-13	dev/sprint-47-s47-c9-slm	feat(slm): C.9 ONNX runtime + WebGPU + SHA256 integrity guard (Sprint 47)
2026-05-13	dev/sprint-47-s47-c5-sos	feat(emergency): C.5 SOS orchestrator + GPS breadcrumb tracker (Sprint 47)
2026-05-13	dev/sprint-47-s47-c10-rag	feat(ai-rag): C.10 Contextual RAG sobre Zettelkasten + citation policy (Sprint 47)
2026-05-13	dev/sprint-46-s46-ble-android	feat(mesh): D.12 BLE GATT Android real implementation (Sprint 46)
2026-05-13	dev/sprint-46-s46-ble-ios	feat(mesh): D.12 BLE CoreBluetooth iOS real implementation (Sprint 46)
2026-05-12	dev/sprint-45-s45-sprintk	feat(sprint-k): §191 investigation mode + bowtie analysis + BBS observations
2026-05-12	dev/sprint-45-s45-wireui	feat(ui): wire 5 servicios batch S45 — riskRadar, softBlocking, syncStatus, workerHistory, incidentTrends
2026-05-12	dev/sprint-45-s45-i18n	feat(i18n): batch 5 — 10 pages (D.13.c)
2026-05-12	dev/sprint-44-s44-sprintk	fix(sprint-k): 4 P2 Codex fixes — PYME quick path + supplier finite + Pro upsell + risks dedupe (PR #129)
2026-05-12	dev/sprint-44-s44-i18n	feat(i18n): batch 4 — 10 pages (D.13.c)
2026-05-12	dev/sprint-44-s44-wireui	feat(ui): wire 5 servicios sin componente (Wire UI batch S44)
2026-05-12	dev/sprint-44-s44-p2-h11	fix(geofence): H11 hash de geometría usa coordinates real (E.5 P2)
2026-05-12	dev/sprint-43-p2-backlog	fix(triggers): re-check status DENTRO del mutex + idempotency marker (Codex P2 PR #120)
2026-05-12	dev/sprint-43-i18n-batch3	feat(i18n): batch 3 — 10 pages wired with useTranslation + fallback (D.13.c)
2026-05-12	dev/sprint-43-wireui	feat(ui): wire 5 servicios sin componente (Wire UI batch S43)
2026-05-12	dev/sprint-42-f18-worker-portable-history	feat(worker-history): F.18 Historial Profesional Portátil — export subgrafo + consent + Ley 19.628
2026-05-12	dev/sprint-42-f15-permits-module	feat(work-permits): F.15 permit lifecycle advisor + checklist UI
2026-05-12	dev/sprint-42-f14-heatmap-findings	feat(heatmap): F.14 Mapa Calor Hallazgos — agregaciones geo simples sin Maps API
2026-05-12	dev/sprint-41-f6-offline-inspection	feat(inspections): F.6 Modo Sin Señal — offline-first pure engine + UI
2026-05-12	dev/sprint-42-f6-offline-inspection	feat(inspections): F.6 Modo Sin Señal para Inspecciones
2026-05-12	dev/sprint-42-f19-photo-evidence	feat(photo-evidence): F.19 Photo evidence engine (validation + content-addressed + linkages + storage path)
2026-05-12	dev/sprint-42-f20-drills-ui	feat(drills): F.20 DrillResultReviewCard (post-drill review with gaps + recommendations)
2026-05-12	dev/sprint-41-f16-worker-readiness	feat(worker-readiness): F.16 Readiness Score (assist, no block) — directiva 2 usuario
2026-05-12	dev/sprint-41-f30-telemetry-aggregate	feat(telemetry): F.30 Telemetría agregada (rollups + velocities + privacy guard)
2026-05-12	dev/sprint-41-f28-recommendation-explainability	fix(explainability): apply 3 Codex P2 PR #107 (weighted llmShare + exact threshold + expired filter)
2026-05-12	dev/sprint-41-f22-microtraining	feat(microtraining): F.22 Modo Capacitación Relámpago — micro-trainings 3-5min activados por contexto
2026-05-12	dev/sprint-41-f17-soft-block	feat(soft-blocking): F.17 Requirement gate + auditable override (no hard block, política directiva 2)
2026-05-12	dev/sprint-41-f26-maturity-index	feat(maturity): F.26 Indicador Madurez Preventiva 1-5 (Bradley Curve)
2026-05-12	dev/sprint-41-f23-document-versioning	fix(documents): apply Codex P2 PR #104 (multiset-aware diff handles duplicate lines)
2026-05-12	dev/sprint-41-f27-multi-project-comparator	fix(multi-project): apply 4 Codex P2 PR #103 (null closure, leave-one-out TRIR, SIF flag, closure vs avg)
2026-05-12	dev/sprint-41-i18n-sweep-batch2	feat(i18n): sweep batch 2 — add useTranslation + t() to 10 high-traffic pages
2026-05-12	dev/sprint-41-f29-incident-trends	fix(incident-trends): apply Codex P2 PR #102 (gap-fill empty buckets + leave-one-out outlier baseline)
2026-05-12	dev/sprint-41-f21-shift-risk-panel	feat(shift-risk): F.21 UI - PreShiftRiskCard (score gauge + factors detail + delay banner)
2026-05-12	dev/sprint-40-fixB-photogrammetry-codex	fix(photogrammetry): apply Codex P1+3×P2 (gradlew chmod+x, Firestore index, Unicode object names, video frame cap 500)
2026-05-12	dev/sprint-40-f9-data-incompleteness	fix(data-quality): apply Codex P1+5×P2 — accept real field aliases (name/role/assignedAt/attendees/coordinates) + reject negative workersCount
2026-05-12	dev/sprint-40-f13-repeating-risk-radar	fix(risk-radar): apply 5 Codex P2 (cluster expand, multi-cluster, tz-compare, future-filter, stable-id)
2026-05-12	dev/sprint-40-f8-inbox-prevencionista	fix(inbox): apply 3 Codex P2 (daysOverdue derive + quickActions clone + dismissals persistence)
2026-05-12	dev/sprint-40-f5-qr-signature	fix(qr-signature): apply 3 Codex P2 (UTF-8 decode + nonce consumption + ack match)
2026-05-12	dev/sprint-40-f7-cphs-minute-autogen	fix(cphs): accept 'verified' status alongside 'verified_effective' (Codex P2 PR #95)
2026-05-12	dev/sprint-40-fixA-sentry-context-wrap	fix(observability): centralize captureRouteError + fix Sentry tag mapping
2026-05-12	dev/sprint-40-stream2-i18n-sweep-batch1-v2	feat(i18n): add useTranslation + t() to 9 high-traffic pages (batch 1)
2026-05-12	dev/sprint-40-stream5-sentry-coverage-batch2	feat(observability): extend Sentry coverage to 11 server routes (Fase D.13.a batch 2)
2026-05-12	dev/sprint-40-post-pr87-ux-observ	feat(ux,observ,photogrammetry): post-PR #87 refinements + android scaffold
2026-05-07	claude/technical-debt-documentation-pd2gN	feat(todo): añadir 22 ítems de auditoría técnica faltantes al manifiesto
2026-05-06	dev/sprint-39-eonet-usgs-recomendacion-tranquila-2026-05-06	ci: real change retrigger CI #77
2026-05-05	dev/sprint-35-aptitude-mesh-i18n-cron-idempotency-2026-05-06	fix(perf): bump main entry size-limit 340->420KB (Sprint 35 net-new code)
2026-05-05	claude/code-audit-planning-Ihe1q	docs(audit): comprehensive 2026-05-05 audit with non-obvious findings
2026-05-04	dev/sprint-21-debt-cleanup-2026-05-04	feat(mobile): Universal Links iOS + App Links Android — deep linking config-only
2026-05-04	dev/sprint-20-euler-wave-2-2026-05-04	docs(billing): TRANSBANK_RUNBOOK + .env.example WEBPAY_* vars
2026-05-04	dev/sprint-20-euler-wave-1-2026-05-04	docs(master-plan): Euler-1 ola registrada — Fases 1, 3, 6, 10 + spec doc
2026-05-04	dev/sprint-20-nineteenth-wave-multi-agent-2026-05-04	docs(master-plan): 19va ola — Stryker 14/14 baseline COMPLETE
2026-05-04	dev/sprint-20-eighteenth-wave-multi-agent-2026-05-04	docs(master-plan): 18va ola registrada — deuda técnica accionable mayormente cerrada
2026-05-04	dev/sprint-20-seventeenth-wave-multi-agent-2026-05-04	chore(perf): raise main entry size limit 300 → 310 KB (gzipped)
2026-05-04	dev/sprint-20-sixteenth-wave-multi-agent-2026-05-04	docs(master-plan): 16va ola registrada (Stryker uplift confirmed + analytics 46/46 typed + i18n + WCAG 0/1/19)
2026-05-04	dev/sprint-20-fifteenth-wave-multi-agent-2026-05-04	docs(master-plan): 15va ola registrada (Stryker test gaps + analytics 35/45 + i18n + server adapter)
2026-05-04	dev/sprint-20-fourteenth-wave-multi-agent-2026-05-04	docs(master-plan): 14va ola registrada (a11y final 0/2/18 + analytics 30/45 + i18n x7 + Stryker baseline)
2026-05-04	dev/sprint-20-thirteenth-wave-multi-agent-2026-05-04	docs(master-plan): 13va ola registrada (a11y closure + i18n locales + CSP nonce + analytics x5)
2026-05-04	dev/sprint-20-twelfth-wave-multi-agent-2026-05-04	fix(test): hmac mutation test uses middle char (not last)
2026-05-04	dev/sprint-20-eleventh-wave-multi-agent-2026-05-04	docs(master-plan): undécima ola registrada (a11y fixes + analytics x4 + i18n x6 + CSP middleware)
2026-05-04	dev/sprint-20-tenth-wave-multi-agent-2026-05-04	docs(master-plan): décima ola registrada (analytics x6 + Sentry alerts + perf -16.4% + WCAG audit)
2026-05-04	dev/sprint-20-ninth-wave-multi-agent-2026-05-04	docs(master-plan): novena ola registrada (TM-I03 + TM-T03 cerrados, stryker unificado, analytics live)
2026-05-04	dev/sprint-20-eighth-wave-multi-agent-2026-05-04	fix(ci): use 'cap doctor' for Capacitor config sanity step
2026-05-04	dev/sprint-20-seventh-wave-multi-agent-2026-05-04	docs(master-plan): reflect Sprint 20 seventh wave (Mobile-prep+Tracking+Runbooks+i18n-shell)
2026-05-04	dev/sprint-20-sixth-wave-multi-agent-2026-05-04	docs(master-plan): reflect Sprint 20 sixth wave (Psi+Omega+A-prime+B-prime)
2026-05-04	dev/sprint-20-images-generation-one-by-one-2026-05-04	docs(medical): rewrite with 50 standalone prompts (33 medical + 17 informational)
2026-05-04	dev/sprint-20-fifth-wave-multi-agent-2026-05-04	docs(master-plan): reflect Sprint 20 fifth wave (Rho+Sigma+Tau+Phi)
2026-05-04	dev/sprint-20-fourth-wave-multi-agent-2026-05-04	docs(master-plan): reflect Sprint 20 fourth wave (Nu+Xi+Omicron+Pi)
2026-05-04	dev/sprint-20-third-wave-multi-agent-2026-05-04	docs(master-plan): reflect Sprint 20 third wave (4 buckets: Iota+Kappa+Lambda+Mu)
2026-05-04	dev/sprint-20-second-wave-multi-agent-2026-05-04	docs(master-plan): reflect Sprint 20 second wave (Delta + Epsilon + Eta)
2026-05-04	dev/sprint-20-multi-agent-execution-2026-05-04	docs(master-plan): reflect Sprint 20 multi-agent progress (3 buckets done)
2026-05-04	dev/sprint-20-icons-bundled-offline-2026-05-04	docs: ADR-0004 medical icons bundled for offline + master plan Fase 1b update
2026-05-04	dev/sprint-20-execution-medical-icons-hosted-2026-05-04	docs: ADR-0004 medical icons hosted + master plan SLM bundle relax
2026-05-04	dev/sprint-20-master-plan-end-to-end-2026-05-04	chore(gitignore): playwright-report + test-results (local artifacts) + dedupe .claude
2026-05-04	dev/sprint-19-orchestrator-debt-cleanup-2026-05-04	docs(audit): pending-after-sprint-19 — verified-in-place + deferred to Sprint 20+
2026-05-03	dev/sprint-17c-bioicons-medical-2026-05-04	fix(e2e): skip landing tests pending Firebase env mocking in CI (Sprint 19)
2026-05-03	dev/sprint-16-gemini-first-ui-2026-05-04	feat(safety): FallDetectionMonitor opt-in toggle (battery preservation for non-altura roles)
2026-05-03	dev/sprint-15-organic-structure-2026-05-04	chore(deps): sync package-lock.json after @testing-library/dom devDep addition
2026-05-03	dev/sprint-11-12-13-14-multi-2026-05-03	test(driving): commute lifecycle + endpoint coverage
2026-05-03	dev/sprint10-pricing-zettelkasten-2026-05-03	test(zettelkasten): registries integrity — count, uniqueness, kebab-case, source citations
2026-05-02	claude/setup-github-access-9rYY6	chore: ignore .claude/ worktrees directory
